idx,smiles_raw,smiles_canon,valid,unique_valid,novel
1607,CCC1OCC1OCC1,,0,0,0
1608,O=CNCCCCCO,O=CNCCCCCO,1,1,0
1609,CC1C=C2CC3C1CC23,CC1C=C2CC3C2CC13,1,1,1
1610,CCC#CC(C#N)C#N,CCC#CC(C#N)C#N,1,1,1
1611,O=CCC1(C=O)CC1,O=CCC1(C=O)CC1,1,1,0
1612,CC1C2C=CCC1C2O,CC1C2C=CCC1C2O,1,1,0
1613,O=CN1CC1(O)CC,CCC1(O)CN1C=O,1,1,1
1614,C#CCC1(CC)CC1,C#CCC1(CC)CC1,1,1,1
1615,CC1=CC2C3CCC2C13,CC1=CC2C3CCC2C13,1,1,0
1616,CC1(O)C2C3NC3(C)C21,CC1(O)C2C3NC3(C)C21,1,1,0
1617,OC1C2OCC(O1)C2O,OC1OC2COC1C2O,1,1,1
1618,CC1(C)CC12CCCO2,CC1(C)CC12CCCO2,1,1,0
1619,O=C1C=C2COC23CC13,O=C1C=C2COC23CC13,1,1,1
1620,C#CC1CC(C)C1CO,C#CC1CC(C)C1CO,1,1,0
1621,COCCCCCOC,COCCCCCOC,1,1,0
1622,CCN(C)C(=O)C1CO1,CCN(C)C(=O)C1CO1,1,1,0
1623,O=C1NC2C(O)CC2O1,O=C1NC2C(O)CC2O1,1,1,0
1624,CC1(C)C2CC(=O)C1C2,CC1(C)C2CC(=O)C1C2,1,1,1
1625,C#CC12C3CC1(O)C2O3,C#CC12C3CC1(O)C2O3,1,1,0
1626,OC1CC2CC3C2C3C1,OC1CC2CC3C(C1)C23,1,1,0
1627,CC(=O)OC1C=CCC1,CC(=O)OC1C=CCC1,1,1,0
1628,OC1CC2C3CC(C1)C23,OC1CC2CC3C(C1)C23,1,1,0
1629,CC1(C)CCC(C)CC1,CC1CCC(C)(C)CC1,1,1,0
1630,CN=COC1CCC1,CN=COC1CCC1,1,1,0
1631,CC12C=CCCC3C1N32,CC12C=CCCC3C1N32,1,1,1
1632,CC#CCCOC=N,CC#CCCOC=N,1,1,0
1633,CCN(C)c1conn1,CCN(C)c1conn1,1,1,0
1634,CC1(C)C=CCCO1,CC1(C)C=CCCO1,1,1,0
1635,OC1C2CC3CC13CO2,OC1C2CC3CC31CO2,1,1,1
1636,O=C1CC=CCOCC1,O=C1CC=CCOCC1,1,1,1
1637,CC#CCC(=O)CO,CC#CCC(=O)CO,1,1,0
1638,CC#CC1CC(=O)N1C,CC#CC1CC(=O)N1C,1,1,0
1639,CN=COC1CC1C,CN=COC1CC1C,1,1,0
1640,CC1C2CC3C1C1C2C31,CC1C2CC3C1C1C2C31,1,1,0
1641,C#CC1C(C=O)C1O,C#CC1C(O)C1C=O,1,1,1
1642,C#CCC1CC2C(O)C12,C#CCC1CC2C(O)C12,1,1,0
1643,CC1C(C)(C)C1C1CC1,CC1C(C2CC2)C1(C)C,1,1,0
1644,CC1CCC2(C)CCC12,CC1CCC2(C)CCC12,1,1,0
1645,C#CC1(O)CN2CC12C,C#CC1(O)CN2CC21C,1,1,0
1646,OC1C2CC3CC2OC13,OC1C2CC3CC2OC31,1,1,0
1647,C1=CCc2n[nH]cc2N1,C1=CNc2c[nH]nc2C1,1,1,1
1648,CC1(C)OCC1(O)CO,CC1(C)OCC1(O)CO,1,1,1
1649,C#CC(O)(C=O)C1CO1,C#CC(O)(C=O)C1CO1,1,1,0
1650,C1CC1C12CC3C1N3C2,C1CC1C12CC3C1N3C2,1,1,0
1651,C#CC1(O)CC12CCC2,C#CC1(O)CC12CCC2,1,1,0
1652,CC1=CC(C)C(=O)OC1,CC1=CC(C)C(=O)OC1,1,1,1
1653,C#CC(CC#N)CC#N,C#CC(CC#N)CC#N,1,1,0
1654,OC1CC2CCCC1C2,OC1CC2CCCC1C2,1,1,0
1655,OC1CC=C2COC2C1,OC1CC=C2COC2C1,1,1,0
1656,CC1(C)C2C3CC2C3C1,CC1(C)CC2C3CC2C31,1,1,1
1657,CC#CC(C)C(C)=O,CC#CC(C)C(C)=O,1,1,0
1658,CC(C#N)OC(C)CO,CC(C#N)OC(C)CO,1,1,0
1659,C#CC12CC(CC1O)C2,C#CC12CC(CC1O)C2,1,1,0
1660,CC(C)C1(CO)CCC1,CC(C)C1(CO)CCC1,1,1,0
1661,CC1(C)CCCCC1=O,CC1(C)CCCCC1=O,1,1,0
1662,C#CC1(C#N)CC12CC2,C#CC1(C#N)CC12CC2,1,1,1
1663,C#CC1(C)C(=O)C2CN21,C#CC1(C)C(=O)C2CN21,1,1,0
1664,CC(C)C1OC1C1CC1,CC(C)C1OC1C1CC1,1,1,0
1665,CN=COC(C#N)C#N,CN=COC(C#N)C#N,1,1,1
1666,CC1C2C=CC(C#N)N12,CC1C2C=CC(C#N)N12,1,1,0
1667,C1CCC3NC3C1CO2,,0,0,0
1668,O=C1C2OC3C1CC23,O=C1C2CC3C1OC23,1,1,0
1669,OC1CCC12C1CC1C2,OC1CCC12CC1CC12,1,1,0
1670,CC(C#N)C(C)C(C)O,CC(O)C(C)C(C)C#N,1,1,0
1671,O=C1C=C2COC2C1O,O=C1C=C2COC2C1O,1,1,0
1672,O=C1CC=CCCC1=O,O=C1CC=CCCC1=O,1,1,0
1673,CC1C2CC1C1OC12C,CC1C2CC1C1(C)OC21,1,1,0
1674,CC1=CCCC(C)(C)C1,CC1=CCCC(C)(C)C1,1,1,0
1675,CC1C(C)(C#N)CC1C,CC1CC(C)(C#N)C1C,1,1,0
1676,CC(=O)N1CC2(C)CC12,CC(=O)N1CC2(C)CC12,1,1,0
1677,CC1CCCC12COC2,CC1CCCC12COC2,1,1,0
1678,O=C1CC(O)C1O,O=C1CC(O)C1O,1,1,0
1679,CN1C2CC13C=CC2O3,CN1C2CC13C=CC2O3,1,1,1
1680,O=C1CC=C2COC2C1,O=C1CC=C2COC2C1,1,1,0
1681,CC1COC(=O)CC1=O,CC1COC(=O)CC1=O,1,1,0
1682,C#CC1C2CC(=O)C12O,C#CC1C2CC(=O)C12O,1,1,0
1683,CC(=O)C(=O)CC#N,CC(=O)C(=O)CC#N,1,1,0
1684,CCC1CCCC(C)O1,CCC1CCCC(C)O1,1,1,0
1685,CC1COC1(C#N)C#N,CC1COC1(C#N)C#N,1,1,0
1686,CC1CC2(C=O)CNC12,CC1CC2(C=O)CNC12,1,1,1
1687,OC1C2COC(CO1)C2,OC1OCC2CC1CO2,1,1,1
1688,CC(C)c1cc(N)co1,CC(C)c1cc(N)co1,1,1,1
1689,COC1C(=O)NCC1=O,COC1C(=O)CNC1=O,1,1,1
1690,C1CC2(CO2)C2C3C1N23,C1CC2(CO2)C2C3C1N32,1,1,1
1691,CCCCCCOC=O,CCCCCCOC=O,1,1,1
1692,CNc1cc(C)oc1N,CNc1cc(C)oc1N,1,1,0
1693,C1CC2(C1)COC1CC12,C1CC2(C1)COC1CC12,1,1,0
1694,CC(CC1OC1)C1CO1,CC(CC1CO1)C1CO1,1,1,1
1695,CCC1C=CC2C(C)C12,CCC1C=CC2C(C)C12,1,1,1
1696,C#CC1OC(=O)C1C,C#CC1OC(=O)C1C,1,1,0
1697,C#CC1CC12C(C)C2,C#CC1CC12CC2C,1,1,1
1698,CC1=CC(=O)C(=O)C1,CC1=CC(=O)C(=O)C1,1,1,1
1699,O=CCCC1C2CC1O2,O=CCCC1C2CC1O2,1,1,1
1700,CC(=O)C1=CC(C)C1C,CC(=O)C1=CC(C)C1C,1,1,1
1701,CC12OC3CC4C3C1C32,,0,0,0
1702,C#CC1OCC2CC21O,C#CC1OCC2CC21O,1,1,0
1703,C#CC1(CC)COC1=O,C#CC1(CC)COC1=O,1,1,0
1704,CC(C)COC(C)C=O,CC(C)COC(C)C=O,1,1,0
1705,CC12C3C4CC1C(C31)C42,,0,0,0
1706,CC1=CC(=O)C2OCC12,CC1=CC(=O)C2OCC12,1,1,0
1707,CN=C1COC(=O)C1,CN=C1COC(=O)C1,1,1,1
1708,CCC12CC1C(O)C2O,CCC12CC1C(O)C2O,1,1,0
1709,OC1CC2C3C(C1)C23O,OC1CC2C3C(C1)C23O,1,1,1
1710,CCC(C)C1CCC1O,CCC(C)C1CCC1O,1,1,0
1711,COC(C#N)C(C)O,COC(C#N)C(C)O,1,1,0
1712,CCCCC1COC1=O,CCCCC1COC1=O,1,1,0
1713,CCC(C)C(C=O)CO,CCC(C)C(C=O)CO,1,1,0
1714,C1OC2CC1C21COC1,C1OC2CC1C21COC1,1,1,0
1715,CC1C2C3C(=O)NC2C13,CC1C2C3NC(=O)C2C13,1,1,1
1716,CC12C3CN4C3C1C42,CC12C3CN4C3C1C42,1,1,1
1717,C#CCC1CC2(C)CC12,C#CCC1CC2(C)CC12,1,1,0
1718,O=C1CCC12COC=N2,O=C1CCC12COC=N2,1,1,0
1719,OC1COC12CCCC2,OC1COC12CCCC2,1,1,0
1720,CC(=O)C12CC1C1CN12,CC(=O)C12CC1C1CN12,1,1,0
1721,CC1CC1(C#N)C#N,CC1CC1(C#N)C#N,1,1,0
1722,C#CC#CC1(CO)CN1,C#CC#CC1(CO)CN1,1,1,0
1723,OC1CC1OC1CC1,OC1CC1OC1CC1,1,1,1
1724,C1=Cc2cnnc2OC1,,0,0,0
1725,O=COC12CC1CCO2,O=COC12CC1CCO2,1,1,1
1726,CC(C)(C)C1CCC1=O,CC(C)(C)C1CCC1=O,1,1,0
1727,CNC(=O)NCC(N)=O,CNC(=O)NCC(N)=O,1,1,0
1728,COC1CC1(C)C(C)=O,COC1CC1(C)C(C)=O,1,1,0
1729,CC1C2C3OC2C13O,CC1C2C3OC2C13O,1,1,0
1730,CC1=CC2(C)OC2C1,CC1=CC2(C)OC2C1,1,1,0
1731,O=C1NC(=O)C2OC12,O=C1NC(=O)C2OC12,1,1,0
1732,CC(C#N)CCCC#N,CC(C#N)CCCC#N,1,1,0
1733,C#CC(C#C)C(=O)C=O,C#CC(C#C)C(=O)C=O,1,1,0
1734,CNc1ncc(O)c1C,,0,0,0
1735,C1OC2C1CC1COC12,C1OC2C1CC1COC12,1,1,0
1736,CC(CO)N1CC2CC21,CC(CO)N1CC2CC21,1,1,1
1737,C1=CCCCC(O1)COC,COCC1CCCC=CO1,1,1,1
1738,C1=Cc2nnoc2C1,C1=Cc2nnoc2C1,1,1,1
1739,OC1COC2C3OC1C32,OC1COC2C3OC1C23,1,1,0
1740,CCC1(C)CC1(C)C#N,CCC1(C)CC1(C)C#N,1,1,0
1741,CC1(C)C2C3CC3C21O,CC1(C)C2C3CC3C21O,1,1,0
1742,OC1CC2C3C=CC12C3,OC1CC2C3C=CC12C3,1,1,0
1743,CC12CC3CN1C3(C)C2,CC12CC3CN1C3(C)C2,1,1,1
1744,CC(=O)C(C=O)C(C)O,CC(=O)C(C=O)C(C)O,1,1,0
1745,O=CC12CC=CC1OC2,O=CC12CC=CC1OC2,1,1,0
1746,CCC1CC2(CC1O)O2,,0,0,0
1747,CC12CCC1(C)C1CC12,CC12CCC1(C)C1CC12,1,1,0
1748,CC1(CCO)CC1C,CC1CC1(C)CCO,1,1,0
1749,CN=C(N)C(O)C(C)O,CN=C(N)C(O)C(C)O,1,1,1
1750,CC(C)C12CCC1OC2,CC(C)C12CCC1OC2,1,1,0
1751,CNC1COC1(C)C=O,CNC1COC1(C)C=O,1,1,1
1752,CC1(C)OCC1=O,CC1(C)OCC1=O,1,1,0
1753,CC1(C)CCC(=O)C1=O,CC1(C)CCC(=O)C1=O,1,1,0
1754,C#CC1(C)COCOC1,C#CC1(C)COCOC1,1,1,0
1755,C#CC1CC1C#CCO,C#CC1CC1C#CCO,1,1,1
1756,C1=CC23CN4C2C(C1)N34,C1=CC23CN4C2C(C1)N43,1,1,1
1757,CCC1(O)CN2CC1C2,CCC1(O)CN2CC1C2,1,1,1
1758,CC1(C)OC1CC#N,CC1(C)OC1CC#N,1,1,0
1759,CC1=CC2CC3CC1C32,CC1=CC2CC3CC1C23,1,1,0
1760,OC1CC12C(O)C1OC12,OC1CC12C(O)C1OC12,1,1,0
1761,C1CC2C1CC1NC12,C1CC2C1CC1NC12,1,1,1
1762,CCCC1C=CC(=O)N1,CCCC1C=CC(=O)N1,1,1,0
1763,CC12OC1(CO)COC2,CC12COCC1(CO)O2,1,1,0
1764,CC12CC1C(C)N1CC12,CC1C2CC2(C)C2CN12,1,1,1
1765,CCC1(C)C2CC1(C)O2,CCC1(C)C2CC1(C)O2,1,1,1
1766,CNc1cnc(N)c1N,,0,0,0
1767,OC1C2OCC3C1CC32,OC1C2CC3C2COC13,1,1,0
1768,CC1=CC2CCC1C2O,CC1=CC2CCC1C2O,1,1,0
1769,CC1CCC(=O)C12CC2,CC1CCC(=O)C12CC2,1,1,0
1770,C1OC1C12CN3CC1C32,C1OC1C12CN3CC1C32,1,1,0
1771,O=C1NCCC1CC=O,O=CCC1CCNC1=O,1,1,1
1772,O=C1CC=C2CCC12O,O=C1CC=C2CCC12O,1,1,0
1773,CC1(C#N)CC1C(N)=O,CC1(C#N)CC1C(N)=O,1,1,0
1774,COC1CC2(CC2)C1,COC1CC2(CC2)C1,1,1,0
1775,OC1C2C=CC1C1CC21,OC1C2C=CC1C1CC21,1,1,1
1776,CC(C)c1ccncn1,CC(C)c1ccncn1,1,1,0
1777,OC1C=CC2CC12CO,OCC12CC1C=CC2O,1,1,0
1778,OC1CC1(O)C1CCO1,OC1CC1(O)C1CCO1,1,1,0
1779,C1=CC2C3C4OC(C13)C24,C1=CC2C3C1C1OC3C21,1,1,0
1780,CN1CC1C1COCO1,CN1CC1C1COCO1,1,1,0
1781,CC1COCC2CC12,CC1COCC2CC12,1,1,1
1782,O=C1C2CC3(O)C1N23,O=C1C2CC3(O)C1N23,1,1,1
1783,C1=CC2(CC2)C2CC1O2,C1=CC2(CC2)C2CC1O2,1,1,1
1784,OC1CC2(C1)CC2C=O,O=CC1CC12CC(O)C2,1,1,0
1785,CCC1C2CC1NC2=O,CCC1C2CC1C(=O)N2,1,1,0
1786,O=CC1C2C=CC(O)C12,O=CC1C2C=CC(O)C12,1,1,0
1787,C1=CCC3C4C5C(C13)C24,,0,0,0
1788,C#CC12CC3C1N1C3C12,C#CC12CC3C4C1N4C32,1,1,1
1789,CC1(C)OC(=O)C12CC2,CC1(C)OC(=O)C12CC2,1,1,0
1790,COCC1CCC2CN21,COCC1CCC2CN12,1,1,1
1791,CC#CC(O)C1COC1,CC#CC(O)C1COC1,1,1,1
1792,CC(=O)C1C(CO)C1C,CC(=O)C1C(C)C1CO,1,1,0
1793,CN=C(N)C(C#N)C#N,CN=C(N)C(C#N)C#N,1,1,1
1794,CC1(C)C2COC3C2N13,CC1(C)C2COC3C2N31,1,1,1
1795,C1=CCCC2CCC2O1,C1=COC2CCC2CC1,1,1,1
1796,CC1(O)CC1C1CC1O,CC1(O)CC1C1CC1O,1,1,0
1797,C1CCC(C2CC3)CC21,,0,0,0
1798,C1=Cc2ccnc2N1,,0,0,0
1799,CCOC12CC1OC2=N,CCOC12CC1OC2=N,1,1,0
1800,O=C1CN=C2NC2C1O,O=C1CN=C2NC2C1O,1,1,1
1801,C1CC12C1CN3CC3C12,C1C2C3C(CN12)C31CC1,1,1,1
1802,O=C1C2CC3(O)C2C13,O=C1C2CC3(O)C1C23,1,1,0
1803,CCC12CC(C)(C1)O2,CCC12CC(C)(C1)O2,1,1,0
1804,CC1C(CO)C2OC12C,CC1C(CO)C2OC12C,1,1,0
1805,CN=C1OCC(=O)CC1,CN=C1CCC(=O)CO1,1,1,0
1806,O=CC(O)CC1CC1,O=CC(O)CC1CC1,1,1,0
1807,CC1C(=O)NC2CC1C2,CC1C(=O)NC2CC1C2,1,1,0
1808,C1OC2C1CCC1OC21,C1CC2OC2C2OCC12,1,1,0
1809,CC(=O)NC12CC=CC1C2,CC(=O)NC12CC=CC1C2,1,1,1
1810,CCC12CC1CC1OC12,CCC12CC1CC1OC12,1,1,0
1811,CC1C(=O)CCC1C,CC1CCC(=O)C1C,1,1,0
1812,CC(C)c1cnn[nH]1,CC(C)c1cnn[nH]1,1,1,1
1813,C1=C2CC2C2C2CN12,,0,0,0
1814,C#CC12C=CCCC1O2,C#CC12C=CCCC1O2,1,1,0
1815,COCC1CC12CCC2,COCC1CC12CCC2,1,1,1
1816,C#CC(O)C1CN2CC12,C#CC(O)C1CN2CC12,1,1,0
1817,CN1C2C(=O)C3NC3C12,CN1C2C(=O)C3NC3C21,1,1,0
1818,C1C2C3C4C5C(C32)N14,,0,0,0
1819,CC1C=CCC(=O)C1=O,CC1C=CCC(=O)C1=O,1,1,0
1820,CC1=CCCOCC=N1,CC1=CCCOCC=N1,1,1,1
1821,C1=CC2C(C1)C1CC2O1,C1=CC2C3CC(O3)C2C1,1,1,0
1822,CN1C2C3N=C(C3O)C23,,0,0,0
1823,COCCNC(C)C#N,COCCNC(C)C#N,1,1,0
1824,CCC(O)(CO)CCO,CCC(O)(CO)CCO,1,1,0
1825,CC(C)CC(C)C(C)O,CC(C)CC(C)C(C)O,1,1,0
1826,CCC(C)(C=O)C1CO1,CCC(C)(C=O)C1CO1,1,1,0
1827,O=C1COCCCO1,O=C1COCCCO1,1,1,0
1828,C1CC2CC3COC3C12,C1CC2C1CC1COC12,1,1,0
1829,CC12CC1C1CC12C=O,CC12CC1C1CC12C=O,1,1,0
1830,CC(C)(C#N)CC1CO1,CC(C)(C#N)CC1CO1,1,1,0
1831,CC12C3C4NC1(C)C32,,0,0,0
1832,CC12CCCC1(C)C2,CC12CCCC1(C)C2,1,1,0
1833,C1=CC2(CC1)CC1OC21,C1=CC2(CC1)CC1OC12,1,1,0
1834,CC1(C(C)O)C(O)CO1,CC(O)C1(C)OCC1O,1,1,0
1835,CC12CC(C1)C1(C)CC12,CC12CC(C1)C1(C)CC21,1,1,1
1836,C#CC1OCCC(C)O1,C#CC1OCCC(C)O1,1,1,1
1837,OC1COCCC1CC1,,0,0,0
1838,C#CC1C2CC(CO)C12,C#CC1C2CC(CO)C12,1,1,0
1839,C#CC(C)C1CCC1O,C#CC(C)C1CCC1O,1,1,0
1840,O=CCOCC1CC1,O=CCOCC1CC1,1,1,1
1841,CNC(=O)C1C2CCC21,CNC(=O)C1C2CCC21,1,1,0
1842,CCC(O)C1(C)CC1,CCC(O)C1(C)CC1,1,1,1
1843,CC12C3C4CC(C31)N42,CC12C3C4CC(C31)N42,1,1,0
1844,CC12CC(C)C1OC2=O,CC1CC2(C)C(=O)OC12,1,1,1
1845,CNC1=NC(C)CC1C,CNC1=NC(C)CC1C,1,1,1
1846,C#CC1(CO)CCC1O,C#CC1(CO)CCC1O,1,1,0
1847,CCC(CCO)OC=O,CCC(CCO)OC=O,1,1,0
1848,CN1CC2(CC=C2)OC1,CN1COC2(C=CC2)C1,1,1,1
1849,CC#CC#CC(C)O,CC#CC#CC(C)O,1,1,0
1850,CC(C)C#CC1CC1,CC(C)C#CC1CC1,1,1,1
1851,O=C1NC2C(C1)C1CN12,O=C1CC2C3CN3C2N1,1,1,1
1852,CC1CC(CO)C(=O)O1,CC1CC(CO)C(=O)O1,1,1,0
1853,C1OC2CC3C(CC1)C32,C1COC2CC3C(C1)C23,1,1,0
1854,CC(=O)C12CC(C1)C2O,CC(=O)C12CC(C1)C2O,1,1,1
1855,CC1CCC(C)C12CC2,CC1CCC(C)C12CC2,1,1,0
1856,OC1CC2C(O)C(C1)O2,OC1CC2OC(C1)C2O,1,1,0
1857,CC12CC3C4C(C31)C42C,CC12CC3C1C1C3C12C,1,1,0
1858,OC1C=C2CC3CN2C13,OC1C=C2CC3CN2C13,1,1,1
1859,C#CCC1C2C3C1N3C2,C#CCC1C2CN3C1C23,1,1,0
1860,C#CCC#CCC(C)O,C#CCC#CCC(C)O,1,1,1
1861,C#CC#CC1(C)COC1,C#CC#CC1(C)COC1,1,1,0
1862,CC(=O)C1=CCC(=O)O1,CC(=O)C1=CCC(=O)O1,1,1,1
1863,O=C1COC2CC12C=O,O=CC12CC1OCC2=O,1,1,0
1864,C1OC12C1N=CNC32C1,,0,0,0
1865,CC12CCC1C1CC21,CC12CCC1C1CC12,1,1,0
1866,CC1CC1C(=O)C=O,CC1CC1C(=O)C=O,1,1,1
1867,C#CCCC1(CO)CN1,C#CCCC1(CO)CN1,1,1,1
1868,C1OCC1C1CC2CC12,C1OCC1C1CC2CC21,1,1,0
1869,C#CC12CC=C3C1CC32,C#CC12CC=C3C1CC32,1,1,1
1870,CC12CCC(O)C(C)C12,,0,0,0
1871,OC1C2C3C4C1C2C3C4,OC1C2C3CC4C3C1C42,1,1,1
1872,O=C1NC2CC13OCC23,O=C1NC2CC13OCC23,1,1,0
1873,CC#CC(O)CC=O,CC#CC(O)CC=O,1,1,0
1874,CNC(=O)C(=O)C1CO1,CNC(=O)C(=O)C1CO1,1,1,0
1875,C1=C2C3C1C2C1CC3,,0,0,0
1876,COC12CCC(C)(C1)C2,COC12CCC(C)(C1)C2,1,1,0
1877,COC(C)C(O)C1CC1,COC(C)C(O)C1CC1,1,1,0
1878,CC1(C(=O)[O-])CN1CC1,,0,0,0
1879,C#CC12C3CN1C(C)C32,C#CC12C3CN1C(C)C32,1,1,0
1880,CC1=C(N)C(O)CC1=O,CC1=C(N)C(O)CC1=O,1,1,0
1881,C1CC23CC23CCC13,,0,0,0
1882,C#CC1=CC2(CC2)CC1,C#CC1=CC2(CC1)CC2,1,1,0
1883,CC1(C)CCCC1O,CC1(C)CCCC1O,1,1,0
1884,CN1C(=O)C2C3CC1C32,CN1C(=O)C2C3CC1C32,1,1,0
1885,CC#CC(C)OC(C)C,CC#CC(C)OC(C)C,1,1,0
1886,C1OC12C1CC3C1N32,C1C2C3C1C1(CO1)N23,1,1,1
1887,OC1COC12COCC2,OC1COC12CCOC2,1,1,0
1888,C1C2OC3C4CCC1C23,,0,0,0
1889,C#CC1COC1CO,C#CC1COC1CO,1,1,0
1890,CN1CC1CCOC=O,CN1CC1CCOC=O,1,1,0
1891,CC#CCC#CC(N)=O,CC#CCC#CC(N)=O,1,1,1
1892,C#CCCC1(C)COC1,C#CCCC1(C)COC1,1,1,0
1893,O=CC1OC1CC=O,O=CCC1OC1C=O,1,1,0
1894,CC(=O)N(C=N)C(C)=O,CC(=O)N(C=N)C(C)=O,1,1,0
1895,CN=C1CC(=O)C2NC12,CN=C1CC(=O)C2NC12,1,1,1
1896,C#CC(O)C(C=O)CO,C#CC(O)C(C=O)CO,1,1,0
1897,CC12C=CC(C1)C2O,CC12C=CC(C1)C2O,1,1,0
1898,CC(C#N)C1C2CC1C2,CC(C#N)C1C2CC1C2,1,1,0
1899,O=C1C=CCCCC1=O,O=C1C=CCCCC1=O,1,1,0
1900,CC#CC1CC1CCO,CC#CC1CC1CCO,1,1,0
1901,C1CC1CC12CC1CC2,C1CC1CC12CCC1C2,1,1,0
1902,CC12CC(C1)C1C2O1,CC12CC(C1)C1OC12,1,1,0
1903,O=C1C=CCCC2CC12,O=C1C=CCCC2CC12,1,1,0
1904,CC12CCC1OC=N2,CC12CCC1OC=N2,1,1,1
1905,CC1(C#N)CC2CC21,CC1(C#N)CC2CC21,1,1,1
1906,CCCC1OC1CC#N,CCCC1OC1CC#N,1,1,0
1907,C#CC1=CCCCC1,C#CC1=CCCCC1,1,1,0
1908,CNc1cc(O)cc1C,,0,0,0
1909,COCC(C)C(=O)C=O,COCC(C)C(=O)C=O,1,1,0
1910,CCNc1cnnnn1,CCNc1cnnnn1,1,1,0
1911,CC1=CC2CC(O)C1C2,CC1=CC2CC(O)C1C2,1,1,0
1912,CC(C#N)CC1(C)CC1,CC(C#N)CC1(C)CC1,1,1,0
1913,CC1C2OCC12C#N,CC1C2OCC12C#N,1,1,0
1914,O=C1CC2NC3CC12O3,O=C1CC2NC3CC12O3,1,1,1
1915,OC1C2C3NC1C2C31,,0,0,0
1916,C1=CC2OC3C4C1CC32,,0,0,0
1917,C#CC(O)CC(=O)C=O,C#CC(O)CC(=O)C=O,1,1,0
1918,CC(C)(O)C(C)(C)C=O,CC(C)(O)C(C)(C)C=O,1,1,0
1919,CC(C)c1nc(C)no1,Cc1noc(C(C)C)n1,1,1,0
1920,C1C2OC1OC21CCC1,C1CC2(C1)OC1CC2O1,1,1,1
1921,C#CC1C(=O)NC12CC2,C#CC1C(=O)NC12CC2,1,1,0
1922,C1CC1C1C2C3CC3N12,C1CC1C1C2C3CC3N12,1,1,1
1923,CN=C(N)NC(C)=O,CN=C(N)NC(C)=O,1,1,0
1924,O=C1C2CN3CC1C2O3,O=C1C2CN3CC1C2O3,1,1,1
1925,CC12C3C4CC4C3C1N42,,0,0,0
1926,O=C1CC2CCC2CO1,O=C1CC2CCC2CO1,1,1,1
1927,O=C1CC(O)C2OC12,O=C1CC(O)C2OC12,1,1,0
1928,CN1CC1(C=O)C#N,CN1CC1(C#N)C=O,1,1,0
1929,OC1CC2(CCC2)C1O,OC1CC2(CCC2)C1O,1,1,0
1930,O=C1NC2CC3C2C13O,O=C1NC2CC3C2C13O,1,1,0
1931,CC1(C=O)CC1(C)C,CC1(C)CC1(C)C=O,1,1,0
1932,CN1C2C(C)C2C1(C)C,CC1C2C1C(C)(C)N2C,1,1,1
1933,C#CC(C)C1CC1C,C#CC(C)C1CC1C,1,1,0
1934,C1OCC(C2CO2)C1O,OC1COCC1C1CO1,1,1,0
1935,CC1OC(=O)C2CC12O,CC1OC(=O)C2CC12O,1,1,0
1936,CNc1nn(C)c(=O)[nH]1,CNc1nn(C)c(=O)[nH]1,1,1,0
1937,C1CC1C1CC2OC12,C1CC1C1CC2OC21,1,1,1
1938,CCC1OCC1C#N,CCC1OCC1C#N,1,1,1
1939,CC(C)CCC1CO1,CC(C)CCC1CO1,1,1,0
1940,OC1C2C3NC3C2O1,OC1OC2C3NC3C12,1,1,1
1941,C#CC12OC1C1CN1C2,C#CC12CN3CC3C1O2,1,1,0
1942,CC1C2C3CC1(O)CC32,CC1C2C3CC1(O)CC32,1,1,0
1943,C#CCC(=O)NCC#N,C#CCC(=O)NCC#N,1,1,0
1944,O=C1CC2CC1(O)C2,O=C1CC2CC1(O)C2,1,1,0
1945,O=C1C2OCC12C1CN1,O=C1C2OCC12C1CN1,1,1,1
1946,CC(=O)C(C)OCCO,CC(=O)C(C)OCCO,1,1,0
1947,CCC1C2OC2C12CC2,CCC1C2OC2C12CC2,1,1,0
1948,O=CC1C2C3C1N2C31,,0,0,0
1949,COC12CN3C1C(O)C32,COC12CN3C1C(O)C32,1,1,0
1950,C#CC1CC2CC3C2N13,C#CC1CC2CC3C2N13,1,1,0
1951,CCOCCC(=O)CO,CCOCCC(=O)CO,1,1,1
1952,C1CC23CC(C1)C2N3C,CN1C2C3CCCC21C3,1,1,1
1953,CN=C1C(O)CC1C#N,CN=C1C(O)CC1C#N,1,1,1
1954,C#CCCN=COC=O,C#CCCN=COC=O,1,1,0
1955,O=CC12CC1C1(CC1)C2,O=CC12CC1C1(CC1)C2,1,1,1
1956,O=C1CC2(C=O)C3CC1C23,O=CC12CC(=O)C3CC1C32,1,1,1
1957,CN1CC12C(O)C2(C)O,CN1CC12C(O)C2(C)O,1,1,1
1958,CC(CO)CC1COC1,CC(CO)CC1COC1,1,1,0
1959,CC1(C)COC(=O)C1=O,CC1(C)COC(=O)C1=O,1,1,0
1960,COC12CN1CC2(C)O,COC12CN1CC2(C)O,1,1,1
1961,CC#CC1OC(=O)C1,CC#CC1CC(=O)O1,1,1,0
1962,OC1C2CC1C1CC12,OC1C2CC1C1CC21,1,1,0
1963,C1CC2C1COC21CO1,C1CC2C1COC21CO1,1,1,1
1964,CC1C(=O)C2OC2C1C,CC1C(=O)C2OC2C1C,1,1,1
1965,O=C1CC2C(C1)C2,O=C1CC2CC2C1,1,1,0
1966,CC(=O)N(C)CC(C)O,CC(=O)N(C)CC(C)O,1,1,0
